"Year","Month","Day","Tmin","Tmax","Data_source","Date"
2022,11,20,-5.34472458610595,7.49041423790974,"simulated","2000-11-20"
2022,11,21,-7.25700270826005,9.46777237545436,"simulated","2000-11-21"
2022,11,22,-4.78788799583658,13.0332979002988,"simulated","2000-11-22"
2022,11,23,-4.53207906041784,15.4604141244461,"simulated","2000-11-23"
2022,11,24,-3.58675716209344,12.5197364991863,"simulated","2000-11-24"
2022,11,25,-1.19965234195691,16.6215335541784,"simulated","2000-11-25"
2022,11,26,-4.01118638476427,12.0327276902131,"simulated","2000-11-26"
2022,11,27,3.82319691135103,7.59818792192919,"simulated","2000-11-27"
2022,11,28,-1.72884830038955,8.82931151506588,"simulated","2000-11-28"
2022,11,29,-4.74083485882498,6.35775674869735,"simulated","2000-11-29"
2022,11,30,-9.82514054257785,7.33780408442454,"simulated","2000-11-30"
2022,12,1,-7.10442888680835,6.78228560518272,"simulated","2000-12-01"
2022,12,2,-10.8379450378971,6.48982441058627,"simulated","2000-12-02"
2022,12,3,-4.94522829287471,6.15478861889182,"simulated","2000-12-03"
2022,12,4,-3.72368121778521,5.05385743095186,"simulated","2000-12-04"
2022,12,5,-7.08784101294897,5.58152659688022,"simulated","2000-12-05"
2022,12,6,-16.1613297586079,-7.83286130138571,"simulated","2000-12-06"
2022,12,7,-14.0725071426399,-7.4628985689562,"simulated","2000-12-07"
2022,12,8,-4.89597478504324,-0.507463632878026,"simulated","2000-12-08"
2022,12,9,-5.00633086690623,1.66357336194072,"simulated","2000-12-09"
2022,12,10,-0.705498212780156,2.57269339968633,"simulated","2000-12-10"
2022,12,11,-2.61912001570247,0.215076438801491,"simulated","2000-12-11"
2022,12,12,-2.03180400194556,1.41094168630512,"simulated","2000-12-12"
2022,12,13,-8.27292911384997,-1.05801192549737,"simulated","2000-12-13"
2022,12,14,-9.89649725855944,-4.89557153081163,"simulated","2000-12-14"
2022,12,15,-7.28558278788595,-0.0663429963294884,"simulated","2000-12-15"
2022,12,16,-8.33927380515342,-0.563669304911579,"simulated","2000-12-16"
2022,12,17,-7.87966974682651,1.0067202088924,"simulated","2000-12-17"
2022,12,18,-4.01080980119736,7.54773406844586,"simulated","2000-12-18"
2022,12,19,-1.21118360275824,7.66830949484886,"simulated","2000-12-19"
2022,12,20,0.719632645483184,13.5464190916835,"simulated","2000-12-20"
2022,12,21,-1.56709880633069,11.0914681431026,"simulated","2000-12-21"
2022,12,22,-5.67663748008026,11.5364174691274,"simulated","2000-12-22"
2022,12,23,-7.19847200474505,10.4735817559293,"simulated","2000-12-23"
2022,12,24,-5.26613702175761,12.5677680721797,"simulated","2000-12-24"
2022,12,25,-7.09289746106251,11.6833951869516,"simulated","2000-12-25"
2022,12,26,-0.380545471724985,7.39458297615596,"simulated","2000-12-26"
2022,12,27,-4.09397321117443,2.90286119002021,"simulated","2000-12-27"
2022,12,28,-4.7550981334026,4.1243949642045,"simulated","2000-12-28"
2022,12,29,-7.59465574548627,4.57523839673894,"simulated","2000-12-29"
2022,12,30,-0.953951807742236,6.87610606979447,"simulated","2000-12-30"
2022,12,31,-8.23626432770414,8.43028114298211,"simulated","2000-12-31"
2023,1,1,-11.173458214389,5.44650416623107,"simulated","2000-01-01"
2023,1,2,-5.92829044213513,6.23622330184302,"simulated","2000-01-02"
2023,1,3,-6.30936267455809,7.08120071256787,"simulated","2000-01-03"
2023,1,4,-7.71546353985983,6.6766414377826,"simulated","2000-01-04"
2023,1,5,-8.19691078338618,6.80488142183231,"simulated","2000-01-05"
2023,1,6,-7.99145473445636,8.72778220643998,"simulated","2000-01-06"
2023,1,7,-6.12314768639085,7.82284818944313,"simulated","2000-01-07"
2023,1,8,-5.68394659562456,8.2079469053738,"simulated","2000-01-08"
2023,1,9,-6.84076199705871,8.66145077650159,"simulated","2000-01-09"
2023,1,10,-8.25816832023946,9.08972733204478,"simulated","2000-01-10"
2023,1,11,-8.10012940592986,11.4034847187483,"simulated","2000-01-11"
2023,1,12,-8.0974959744103,8.13087351881076,"simulated","2000-01-12"
2023,1,13,-7.25270867983474,8.36882152469896,"simulated","2000-01-13"
2023,1,14,-20.5780998434371,1.14857628970742,"simulated","2000-01-14"
2023,1,15,-11.2795767227293,7.61029011014718,"simulated","2000-01-15"
2023,1,16,-8.21362366476045,11.8016385461406,"simulated","2000-01-16"
2023,1,17,-6.01203678301269,10.0524710763619,"simulated","2000-01-17"
2023,1,18,-4.67705009965289,9.83418499842552,"simulated","2000-01-18"
2023,1,19,-4.06650353794728,9.38620627566682,"simulated","2000-01-19"
2023,1,20,-3.40841022735542,9.26531980142931,"simulated","2000-01-20"
2023,1,21,-1.67665444476624,10.0552322584743,"simulated","2000-01-21"
2023,1,22,-3.75209725754554,4.08357135813608,"simulated","2000-01-22"
2023,1,23,-0.084161649640266,4.30561264091598,"simulated","2000-01-23"
2023,1,24,-0.581052507183423,2.6969127587133,"simulated","2000-01-24"
2023,1,25,1.53602455795823,4.53624213043129,"simulated","2000-01-25"
2023,1,26,2.29978209488383,5.07831914406507,"simulated","2000-01-26"
2023,1,27,1.30746139749945,4.14045460204341,"simulated","2000-01-27"
2023,1,28,-0.332820175541912,5.27853092979748,"simulated","2000-01-28"
2023,1,29,-4.29494061325456,6.81957519649213,"simulated","2000-01-29"
2023,1,30,-4.24295564466406,7.37283918040408,"simulated","2000-01-30"
2023,1,31,-9.21935344184282,-3.71988886126493,"simulated","2000-01-31"
2023,2,1,-3.52694148342597,3.69425706527736,"simulated","2000-02-01"
2023,2,2,-4.92454357251382,5.07862489985179,"simulated","2000-02-02"
2023,2,3,-8.59897344958541,7.45922105438283,"simulated","2000-02-03"
2023,2,4,-7.46285551598235,8.09913331583401,"simulated","2000-02-04"
2023,2,5,-1.04950939357094,7.84353385846777,"simulated","2000-02-05"
2023,2,6,-1.25840218744218,8.24710837020407,"simulated","2000-02-06"
2023,2,7,-4.28938846547225,10.7081597226292,"simulated","2000-02-07"
2023,2,8,-3.82647262528254,7.22849995629139,"simulated","2000-02-08"
2023,2,9,-1.82674879798155,7.39738225081986,"simulated","2000-02-09"
2023,2,10,-3.37338207413877,11.1284290430641,"simulated","2000-02-10"
2023,2,11,-5.91503180121061,12.3729135197702,"simulated","2000-02-11"
2023,2,12,-5.25825513409615,12.5217330794637,"simulated","2000-02-12"
2023,2,13,-3.59809891462736,12.5155283716903,"simulated","2000-02-13"
2023,2,14,-4.02397534099114,12.0422320394407,"simulated","2000-02-14"
2023,2,15,-0.177996312749159,12.5458657560915,"simulated","2000-02-15"
2023,2,16,-1.08506833782489,15.5267338457136,"simulated","2000-02-16"
2023,2,17,-0.446843281500773,15.173986798707,"simulated","2000-02-17"
2023,2,18,-5.27575445163776,13.6731149165957,"simulated","2000-02-18"
2023,2,19,-3.75831175913437,13.4106506523039,"simulated","2000-02-19"
2023,2,20,-2.51212438498499,12.8812078777081,"simulated","2000-02-20"
2023,2,21,-3.36938843715002,8.96452261187324,"simulated","2000-02-21"
2023,2,22,5.46842959265867,9.91509659097976,"simulated","2000-02-22"
2023,2,23,14.217380479688,18.1063523437644,"simulated","2000-02-23"
2023,2,24,4.26669210385293,10.3781906011054,"simulated","2000-02-24"
2023,2,25,0.568899646452565,8.2345492997604,"simulated","2000-02-25"
2023,2,26,-2.41700780212921,8.63796900110843,"simulated","2000-02-26"
2023,2,27,-6.28832022190451,7.59940651851002,"simulated","2000-02-27"
2023,2,28,-5.3023782364903,9.59407901680728,"simulated","2000-02-28"
2023,3,1,-3.82738708836296,10.6712689665054,"simulated","2000-03-01"
2023,3,2,-2.51067430137983,10.8792816521383,"simulated","2000-03-02"
2023,3,3,-3.43238146797241,16.1683549933863,"simulated","2000-03-03"
2023,3,4,-6.33976406909839,11.3893916981053,"simulated","2000-03-04"
2023,3,5,-6.53665984550771,15.187065245919,"simulated","2000-03-05"
2023,3,6,-6.85484303440911,12.7458934269496,"simulated","2000-03-06"
2023,3,7,-3.99342855650134,11.0069550730991,"simulated","2000-03-07"
2023,3,8,-6.41809940057444,8.58818941256298,"simulated","2000-03-08"
2023,3,9,1.88084494537974,11.8845723930229,"simulated","2000-03-09"
2023,3,10,-1.69197944222749,13.3067144839122,"simulated","2000-03-10"
2023,3,11,-1.46164156183024,16.3703071290384,"simulated","2000-03-11"
2023,3,12,2.5241778649115,14.2499158268976,"simulated","2000-03-12"
2023,3,13,0.936446936781361,15.4351622561468,"simulated","2000-03-13"
2023,3,14,-5.26417088130411,10.3533900409446,"simulated","2000-03-14"
2023,3,15,-3.40553727091166,13.9291668238788,"simulated","2000-03-15"
2023,3,16,1.37411042256891,10.8738543005307,"simulated","2000-03-16"
2023,3,17,0.15271082109958,15.6512504720852,"simulated","2000-03-17"
2023,3,18,-3.49688162184673,14.8449935416331,"simulated","2000-03-18"
2023,3,19,-1.3907762488255,14.2188153297344,"simulated","2000-03-19"
2023,3,20,-1.72969964352437,14.888624155527,"simulated","2000-03-20"
2023,3,21,-0.311094991676604,11.8546951346451,"simulated","2000-03-21"
2023,3,22,-1.64985889144175,12.2973027224316,"simulated","2000-03-22"
2023,3,23,-0.0106395350694815,12.6628475781197,"simulated","2000-03-23"
2023,3,24,0.459268377117228,9.8529864863128,"simulated","2000-03-24"
2023,3,25,-3.80701128959601,11.6955188769252,"simulated","2000-03-25"
2023,3,26,-0.795438562066392,14.7031010889192,"simulated","2000-03-26"
2023,3,27,-0.358234754071351,14.6474493134565,"simulated","2000-03-27"
2023,3,28,-2.06826961923368,13.9914738268977,"simulated","2000-03-28"
2023,3,29,-3.31479357553111,12.1936243926326,"simulated","2000-03-29"
2023,3,30,-3.07742943116388,15.1990038847114,"simulated","2000-03-30"
2023,3,31,-5.51557840744556,12.7717732694869,"simulated","2000-03-31"
2023,4,1,-1.47658075731184,13.5225843896638,"simulated","2000-04-01"
2023,4,2,-0.269937433346099,11.9583931934755,"simulated","2000-04-02"
2023,4,3,1.01016419357359,18.6832655044698,"simulated","2000-04-03"
2023,4,4,-1.58917579142809,16.0822970601089,"simulated","2000-04-04"
2023,4,5,2.09277269377282,12.7038160878955,"simulated","2000-04-05"
2023,4,6,-1.99804768349407,11.9465578376521,"simulated","2000-04-06"
2023,4,7,-2.14586820744251,13.3586290654672,"simulated","2000-04-07"
2023,4,8,-0.493626269703509,14.0071943324874,"simulated","2000-04-08"
2023,4,9,0.386722205658076,19.7743423257505,"simulated","2000-04-09"
2023,4,10,-2.99774461376393,14.2266299036579,"simulated","2000-04-10"
2023,4,11,-1.68646963627122,15.0345602062112,"simulated","2000-04-11"
2023,4,12,-2.51965649983496,15.7029778944836,"simulated","2000-04-12"
2023,4,13,-2.27094897745289,17.2279819276694,"simulated","2000-04-13"
2023,4,14,-4.0126296542966,12.7136330771553,"simulated","2000-04-14"
2023,4,15,-5.21075940318112,14.2880924023735,"simulated","2000-04-15"
2023,4,16,-2.21203686178022,13.8438672623694,"simulated","2000-04-16"
2023,4,17,-1.50658325810859,15.6600855730729,"simulated","2000-04-17"
2023,4,18,2.34769001034536,17.2369712472813,"simulated","2000-04-18"
2023,4,19,-2.83297079443149,19.8352299109232,"simulated","2000-04-19"
2023,4,20,-2.31755678059608,19.8501585364629,"simulated","2000-04-20"
2023,4,21,-1.93993494320173,20.8390745936795,"simulated","2000-04-21"
2023,4,22,-1.52921937013892,22.9246470273328,"simulated","2000-04-22"
2023,4,23,1.96758967625815,21.3581428371258,"simulated","2000-04-23"
2023,4,24,4.00992424587036,14.5100856031364,"simulated","2000-04-24"
2023,4,25,-0.522439481721907,17.8656144568406,"simulated","2000-04-25"
2023,4,26,2.2811107186395,21.1729671974762,"simulated","2000-04-26"
2023,4,27,2.42102340192119,23.0330632994983,"simulated","2000-04-27"
2023,4,28,2.937201598638,17.936991508186,"simulated","2000-04-28"
2023,4,29,1.09670307415074,21.4146003421715,"simulated","2000-04-29"
2023,4,30,-0.179367008531743,20.3257407772292,"simulated","2000-04-30"
2023,5,1,1.19147342159309,22.246052953274,"simulated","2000-05-01"
2023,5,2,3.15823396303078,19.8792638055132,"simulated","2000-05-02"
2023,5,3,2.29436319759164,20.7382454196967,"simulated","2000-05-03"
2023,5,4,5.3542392485185,18.6883722839763,"simulated","2000-05-04"
2023,5,5,5.96698828949523,20.3556076658084,"simulated","2000-05-05"
2023,5,6,7.54888489090873,19.1044866836075,"simulated","2000-05-06"
2023,5,7,10.686104704168,20.0750269926323,"simulated","2000-05-07"
2023,5,8,10.5426522641122,21.1548108264873,"simulated","2000-05-08"
2023,5,9,6.87750930826893,24.0989754750999,"simulated","2000-05-09"
2023,5,10,3.4511676868687,29.5626342071227,"simulated","2000-05-10"
2023,5,11,5.44956791493045,26.8380453634702,"simulated","2000-05-11"
2023,5,12,3.16538405350999,25.9984772098205,"simulated","2000-05-12"
2023,5,13,2.67761651184623,16.0105036492737,"simulated","2000-05-13"
2023,5,14,0.946288415560623,17.0016757295986,"simulated","2000-05-14"
2023,5,15,1.99308462562405,20.4363059258573,"simulated","2000-05-15"
2023,5,16,1.9687009060064,19.137028923778,"simulated","2000-05-16"
2023,5,17,6.03246808563375,19.4761199257903,"simulated","2000-05-17"
2023,5,18,3.33602029789068,15.5580432398989,"simulated","2000-05-18"
2023,5,19,0.900425103709207,18.5671781502509,"simulated","2000-05-19"
2023,5,20,1.38716036124051,19.2230368702276,"simulated","2000-05-20"
2023,5,21,3.20132355034717,20.5351272472729,"simulated","2000-05-21"
2023,5,22,5.20968014855002,17.9894532649108,"simulated","2000-05-22"
2023,5,23,2.96774937463497,17.9688584633711,"simulated","2000-05-23"
2023,5,24,6.30832951606997,16.9204880784452,"simulated","2000-05-24"
2023,5,25,5.30891189372099,18.1428956280832,"simulated","2000-05-25"
2023,5,26,3.500589904391,19.1125170066699,"simulated","2000-05-26"
2023,5,27,1.83314558589331,19.666307342435,"simulated","2000-05-27"
2023,5,28,0.992927516353928,21.6029038269691,"simulated","2000-05-28"
2023,5,29,1.10283152665411,22.215661186554,"simulated","2000-05-29"
2023,5,30,0.347532977209513,20.9597379519215,"simulated","2000-05-30"
2023,5,31,4.45625805432643,23.4020485437532,"simulated","2000-05-31"
2023,6,1,7.03124140300984,19.8637924487576,"simulated","2000-06-01"
2023,6,2,8.51920304538601,22.9079334871249,"simulated","2000-06-02"
2023,6,3,4.42603718993758,19.4282194732458,"simulated","2000-06-03"
2023,6,4,1.07601276716594,16.0794890117624,"simulated","2000-06-04"
2023,6,5,0.893232238033047,19.1148651116711,"simulated","2000-06-05"
2023,6,6,1.55918505785642,20.4519514196309,"simulated","2000-06-06"
2023,6,7,11.3733060780533,28.5404201994987,"simulated","2000-06-07"
2023,6,8,11.4535617921322,27.5642666495598,"simulated","2000-06-08"
2023,6,9,8.30431654068467,27.7527536843493,"simulated","2000-06-09"
2023,6,10,8.66374650924604,29.2754306491963,"simulated","2000-06-10"
2023,6,11,7.56438521307167,25.9558411999001,"simulated","2000-06-11"
2023,6,12,6.11237693181005,25.5066085216401,"simulated","2000-06-12"
2023,6,13,8.07003433324238,24.7951668008384,"simulated","2000-06-13"
2023,6,14,4.42627004585436,27.2115169382201,"simulated","2000-06-14"
2023,6,15,12.3260785391988,30.6038581026776,"simulated","2000-06-15"
2023,6,16,13.2059907948887,29.9293507902923,"simulated","2000-06-16"
2023,6,17,5.71882428057059,23.9977179530638,"simulated","2000-06-17"
2023,6,18,11.6054025460839,24.8844889135317,"simulated","2000-06-18"
2023,6,19,7.17593196228793,22.1767251419899,"simulated","2000-06-19"
2023,6,20,5.25246123841364,20.8635555206379,"simulated","2000-06-20"
2023,6,21,3.86524449856072,23.2566549469003,"simulated","2000-06-21"
2023,6,22,7.82624259544193,26.5481357485123,"simulated","2000-06-22"
2023,6,23,9.71351084443008,26.7155022920755,"simulated","2000-06-23"
2023,6,24,8.68189959999535,28.0761311898254,"simulated","2000-06-24"
2023,6,25,10.0923252498584,28.9828953456783,"simulated","2000-06-25"
2023,6,26,7.46827472473107,27.4690876357763,"simulated","2000-06-26"
2023,6,27,10.4992619880641,29.2793227909792,"simulated","2000-06-27"
2023,6,28,12.3956757031981,30.1799618349225,"simulated","2000-06-28"
2023,6,29,13.6562094422087,31.327369384494,"simulated","2000-06-29"
2023,6,30,16.9359537045934,29.9371448361824,"simulated","2000-06-30"
2023,7,1,12.9636103136189,28.4630860966256,"simulated","2000-07-01"
2023,7,2,13.3753472369944,28.9864415192187,"simulated","2000-07-02"
2023,7,3,7.90221119282468,29.0113086820698,"simulated","2000-07-03"
2023,7,4,12.7501632361877,30.0828529645776,"simulated","2000-07-04"
2023,7,5,11.8776643504235,33.5428882891054,"simulated","2000-07-05"
2023,7,6,10.1198961414918,36.1734564840725,"simulated","2000-07-06"
2023,7,7,13.1871993207826,36.4631333004931,"simulated","2000-07-07"
2023,7,8,10.6529227175017,34.5453516548074,"simulated","2000-07-08"
2023,7,9,9.61316171305427,34.0029873740077,"simulated","2000-07-09"
2023,7,10,8.53406869145481,30.257537280643,"simulated","2000-07-10"
2023,7,11,18.8788946389194,37.2109181576057,"simulated","2000-07-11"
2023,7,12,15.4870956503387,33.769327140455,"simulated","2000-07-12"
2023,7,13,11.0805597271671,37.6913057239765,"simulated","2000-07-13"
2023,7,14,12.2319591003816,37.2287955704563,"simulated","2000-07-14"
2023,7,15,13.7115548223863,37.0995957515485,"simulated","2000-07-15"
2023,7,16,13.5811908587667,36.9723956430076,"simulated","2000-07-16"
2023,7,17,12.1863601109989,38.8535983693329,"simulated","2000-07-17"
2023,7,18,12.6219237175996,40.4072515386932,"simulated","2000-07-18"
2023,7,19,14.7881368500315,41.9528097207905,"simulated","2000-07-19"
2023,7,20,13.6716695494266,40.8363424201856,"simulated","2000-07-20"
2023,7,21,16.3844973157824,39.2162730008929,"simulated","2000-07-21"
2023,7,22,14.9807855899572,38.36691900595,"simulated","2000-07-22"
2023,7,23,14.9911818717266,37.6640009839026,"simulated","2000-07-23"
2023,7,24,14.160686606447,36.3287560954984,"simulated","2000-07-24"
2023,7,25,14.5846473950706,34.3077713652898,"simulated","2000-07-25"
2023,7,26,14.0394968302378,31.7117390544974,"simulated","2000-07-26"
2023,7,27,13.5946235717746,32.5384370860934,"simulated","2000-07-27"
2023,7,28,12.616234565987,31.3945409653761,"simulated","2000-07-28"
2023,7,29,12.284493496187,32.899040873617,"simulated","2000-07-29"
2023,7,30,7.93611769400417,30.1601394552268,"simulated","2000-07-30"
2023,7,31,12.1625396123605,33.2719572440867,"simulated","2000-07-31"
2023,8,1,14.0995839824171,32.9863058276978,"simulated","2000-08-01"
2023,8,2,13.4447011949651,32.3885147092838,"simulated","2000-08-02"
2023,8,3,12.5432224984276,34.2100620101386,"simulated","2000-08-03"
2023,8,4,7.74388556666841,31.0235636027682,"simulated","2000-08-04"
2023,8,5,6.99210699027118,35.2721642732481,"simulated","2000-08-05"
2023,8,6,4.41793403264818,26.1404104908855,"simulated","2000-08-06"
2023,8,7,5.89743588638022,26.9534507135861,"simulated","2000-08-07"
2023,8,8,7.37312443771969,30.1516373713252,"simulated","2000-08-08"
2023,8,9,9.41084753317903,30.4668623603849,"simulated","2000-08-09"
2023,8,10,9.14419635168973,35.2013206400976,"simulated","2000-08-10"
2023,8,11,7.52918067588969,32.5306445227417,"simulated","2000-08-11"
