"DATE","Date","Year","Month","Day","Tmin","Tmax","Tmean","Prec","YEARMODA"
1998-05-19 12:00:00,"1998-05-19",1998,5,19,3.889,22.222,13.611,0,19980519
1998-05-20 12:00:00,"1998-05-20",1998,5,20,11.722,21.111,14.833,0,19980520
1998-05-21 12:00:00,"1998-05-21",1998,5,21,3.278,21.722,10.444,5.842,19980521
1998-05-22 12:00:00,"1998-05-22",1998,5,22,11.722,24.389,16.722,0,19980522
1998-05-23 12:00:00,"1998-05-23",1998,5,23,5.611,23.278,16.167,0,19980523
1998-05-24 12:00:00,"1998-05-24",1998,5,24,5.611,23.889,15.444,0,19980524
1998-05-25 12:00:00,"1998-05-25",1998,5,25,7.778,20,12.278,11.938,19980525
1998-05-26 12:00:00,"1998-05-26",1998,5,26,6.111,14.389,10.611,1.778,19980526
1998-05-27 12:00:00,"1998-05-27",1998,5,27,7.778,16.111,11.611,0,19980527
1998-05-28 12:00:00,"1998-05-28",1998,5,28,2.778,21.111,11.5,0.508,19980528
1998-05-29 12:00:00,"1998-05-29",1998,5,29,10.611,22.222,15.333,0,19980529
1998-05-30 12:00:00,"1998-05-30",1998,5,30,11.111,17.778,13.222,8.382,19980530
1998-05-31 12:00:00,"1998-05-31",1998,5,31,6.722,25,15,1.27,19980531
1998-06-01 12:00:00,"1998-06-01",1998,6,1,10,28.278,19.833,0,19980601
1998-06-02 12:00:00,"1998-06-02",1998,6,2,8.889,28.889,19.556,0,19980602
1998-06-03 12:00:00,"1998-06-03",1998,6,3,10.611,26.722,19.556,0,19980603
1998-06-04 12:00:00,"1998-06-04",1998,6,4,8.889,24,17.944,0,19980604
1998-06-05 12:00:00,"1998-06-05",1998,6,5,8.278,25,17.056,0,19980605
1998-06-06 12:00:00,"1998-06-06",1998,6,6,8.278,26.111,16.889,0,19980606
1998-06-07 12:00:00,"1998-06-07",1998,6,7,7.778,26.111,17.944,0.762,19980607
1998-06-08 12:00:00,"1998-06-08",1998,6,8,8.889,26.722,18.5,0.254,19980608
1998-06-09 12:00:00,"1998-06-09",1998,6,9,10,29.389,20.167,0,19980609
1998-06-10 12:00:00,"1998-06-10",1998,6,10,10,30,19.611,0,19980610
1998-06-11 12:00:00,"1998-06-11",1998,6,11,8.278,27.778,18.333,0,19980611
1998-06-12 12:00:00,"1998-06-12",1998,6,12,15,30,21.778,0,19980612
1998-06-13 12:00:00,"1998-06-13",1998,6,13,15,30.611,22.333,0,19980613
1998-06-14 12:00:00,"1998-06-14",1998,6,14,13.889,27.778,19.667,0,19980614
1998-06-15 12:00:00,"1998-06-15",1998,6,15,12.778,27.778,20.333,0,19980615
1998-06-16 12:00:00,"1998-06-16",1998,6,16,10,25,15.556,0,19980616
1998-06-17 12:00:00,"1998-06-17",1998,6,17,8.278,25.611,19.056,0,19980617
1998-06-18 12:00:00,"1998-06-18",1998,6,18,7.222,27.222,18.278,0,19980618
1998-06-19 12:00:00,"1998-06-19",1998,6,19,12.222,25,17.167,0,19980619
1998-06-20 12:00:00,"1998-06-20",1998,6,20,7.778,26.722,18.333,0,19980620
1998-06-21 12:00:00,"1998-06-21",1998,6,21,12.222,28.889,21.111,0,19980621
1998-06-22 12:00:00,"1998-06-22",1998,6,22,10.611,30,21.111,0,19980622
1998-06-23 12:00:00,"1998-06-23",1998,6,23,10,30.611,22.278,0,19980623
1998-06-24 12:00:00,"1998-06-24",1998,6,24,10.611,26.111,17.278,0,19980624
1998-06-25 12:00:00,"1998-06-25",1998,6,25,7.778,24.389,15.722,1.27,19980625
1998-06-26 12:00:00,"1998-06-26",1998,6,26,5,22.778,14.889,0.254,19980626
1998-06-27 12:00:00,"1998-06-27",1998,6,27,5.611,25,15.778,0,19980627
1998-06-28 12:00:00,"1998-06-28",1998,6,28,8.278,29.389,18.833,0,19980628
1998-06-29 12:00:00,"1998-06-29",1998,6,29,15,31.722,23.222,0,19980629
1998-06-30 12:00:00,"1998-06-30",1998,6,30,13.278,33.889,23.833,0,19980630
1998-07-01 12:00:00,"1998-07-01",1998,7,1,12.778,33.889,26.222,0,19980701
1998-07-02 12:00:00,"1998-07-02",1998,7,2,15.611,31.111,24.278,0,19980702
1998-07-03 12:00:00,"1998-07-03",1998,7,3,14.389,31.722,23.611,0,19980703
1998-07-04 12:00:00,"1998-07-04",1998,7,4,13.278,25.611,19.222,11.938,19980704
1998-07-05 12:00:00,"1998-07-05",1998,7,5,13.278,28.278,21.167,0,19980705
1998-07-06 12:00:00,"1998-07-06",1998,7,6,11.722,32.222,23.056,0,19980706
1998-07-07 12:00:00,"1998-07-07",1998,7,7,19.389,33.889,26.278,0,19980707
1998-07-08 12:00:00,"1998-07-08",1998,7,8,18.889,33.889,25.333,0,19980708
1998-07-09 12:00:00,"1998-07-09",1998,7,9,16.722,33.889,25.611,0,19980709
1998-07-10 12:00:00,"1998-07-10",1998,7,10,16.111,34.389,27.278,0,19980710
1998-07-11 12:00:00,"1998-07-11",1998,7,11,11.111,31.722,22.111,0,19980711
1998-07-12 12:00:00,"1998-07-12",1998,7,12,10.611,29.389,20.5,0,19980712
1998-07-13 12:00:00,"1998-07-13",1998,7,13,10.611,28.889,20.222,0,19980713
1998-07-14 12:00:00,"1998-07-14",1998,7,14,12.222,28.278,21.667,0,19980714
1998-07-15 12:00:00,"1998-07-15",1998,7,15,13.889,32.222,21.889,0,19980715
1998-07-16 12:00:00,"1998-07-16",1998,7,16,13.889,34.389,24.111,0,19980716
1998-07-17 12:00:00,"1998-07-17",1998,7,17,17.778,36.722,26.944,0,19980717
1998-07-18 12:00:00,"1998-07-18",1998,7,18,16.111,37.222,27.056,0,19980718
1998-07-19 12:00:00,"1998-07-19",1998,7,19,15.611,35,25.278,0,19980719
1998-07-20 12:00:00,"1998-07-20",1998,7,20,11.111,32.778,22.222,0,19980720
1998-07-21 12:00:00,"1998-07-21",1998,7,21,13.278,35.611,24.444,0,19980721
1998-07-22 12:00:00,"1998-07-22",1998,7,22,16.111,37.222,26.389,0,19980722
1998-07-23 12:00:00,"1998-07-23",1998,7,23,14.389,37.778,29.111,0,19980723
1998-07-24 12:00:00,"1998-07-24",1998,7,24,17.778,36.722,27.111,0,19980724
1998-07-25 12:00:00,"1998-07-25",1998,7,25,14.389,36.111,26.778,0,19980725
1998-07-26 12:00:00,"1998-07-26",1998,7,26,15,39.389,27,0,19980726
1998-07-27 12:00:00,"1998-07-27",1998,7,27,21.722,40.611,30.167,0,19980727
1998-07-28 12:00:00,"1998-07-28",1998,7,28,17.778,40,29.389,0.508,19980728
1998-07-29 12:00:00,"1998-07-29",1998,7,29,16.722,40.611,29.833,0,19980729
1998-07-30 12:00:00,"1998-07-30",1998,7,30,20,36.722,26.222,0.508,19980730
1998-07-31 12:00:00,"1998-07-31",1998,7,31,20,34.389,24,0.508,19980731
1998-08-01 12:00:00,"1998-08-01",1998,8,1,18.278,30.611,22.556,2.794,19980801
1998-08-02 12:00:00,"1998-08-02",1998,8,2,13.278,33.889,23.889,0,19980802
1998-08-03 12:00:00,"1998-08-03",1998,8,3,13.889,37.222,24.944,0,19980803
1998-08-04 12:00:00,"1998-08-04",1998,8,4,16.111,38.278,26.944,0,19980804
1998-08-05 12:00:00,"1998-08-05",1998,8,5,15.611,40,28.444,0,19980805
1998-08-06 12:00:00,"1998-08-06",1998,8,6,12.778,34.389,23.778,0,19980806
1998-08-07 12:00:00,"1998-08-07",1998,8,7,12.222,32.222,23.278,0,19980807
1998-08-08 12:00:00,"1998-08-08",1998,8,8,11.722,30.611,22.5,0,19980808
1998-08-09 12:00:00,"1998-08-09",1998,8,9,12.222,34.389,23.167,0,19980809
1998-08-10 12:00:00,"1998-08-10",1998,8,10,12.222,35,25.389,0,19980810
1998-08-11 12:00:00,"1998-08-11",1998,8,11,12.778,34.389,25.667,0,19980811
1998-08-12 12:00:00,"1998-08-12",1998,8,12,12.778,35,26.889,0,19980812
1998-08-13 12:00:00,"1998-08-13",1998,8,13,15,36.722,26.111,0,19980813
1998-08-14 12:00:00,"1998-08-14",1998,8,14,14.389,37.778,28.333,0,19980814
1998-08-15 12:00:00,"1998-08-15",1998,8,15,15,37.222,25.111,0,19980815
1998-08-16 12:00:00,"1998-08-16",1998,8,16,8.278,28.278,18.778,0,19980816
1998-08-17 12:00:00,"1998-08-17",1998,8,17,5,25,16.167,0,19980817
1998-08-18 12:00:00,"1998-08-18",1998,8,18,5,25,17.278,0,19980818
1998-08-19 12:00:00,"1998-08-19",1998,8,19,8.278,27.778,18.056,0,19980819
1998-08-20 12:00:00,"1998-08-20",1998,8,20,10,28.889,19.556,0,19980820
1998-08-21 12:00:00,"1998-08-21",1998,8,21,9.389,29.389,22.667,0,19980821
1998-08-22 12:00:00,"1998-08-22",1998,8,22,10.611,29.389,20.778,0,19980822
1998-08-23 12:00:00,"1998-08-23",1998,8,23,10.611,30,21.611,0.762,19980823
1998-08-24 12:00:00,"1998-08-24",1998,8,24,7.778,25,17.222,0,19980824
1998-08-25 12:00:00,"1998-08-25",1998,8,25,8.278,29.389,17.5,0,19980825
1998-08-26 12:00:00,"1998-08-26",1998,8,26,7.222,30,21.944,0,19980826
1998-08-27 12:00:00,"1998-08-27",1998,8,27,10,30,20.278,0,19980827
1998-08-28 12:00:00,"1998-08-28",1998,8,28,10.611,33.889,20.944,0,19980828
1998-08-29 12:00:00,"1998-08-29",1998,8,29,12.222,35,23.556,0,19980829
1998-08-30 12:00:00,"1998-08-30",1998,8,30,11.722,35,25.5,0,19980830
1998-08-31 12:00:00,"1998-08-31",1998,8,31,11.722,35.611,22.944,0,19980831
1998-09-01 12:00:00,"1998-09-01",1998,9,1,10.611,36.111,22.333,0,19980901
1998-09-02 12:00:00,"1998-09-02",1998,9,2,11.722,36.111,23.944,0,19980902
1998-09-03 12:00:00,"1998-09-03",1998,9,3,11.111,36.722,24.833,0,19980903
1998-09-04 12:00:00,"1998-09-04",1998,9,4,12.222,35.611,25.444,0,19980904
1998-09-05 12:00:00,"1998-09-05",1998,9,5,10,33.278,22.333,0,19980905
1998-09-06 12:00:00,"1998-09-06",1998,9,6,8.889,33.889,21.222,0,19980906
1998-09-07 12:00:00,"1998-09-07",1998,9,7,8.889,35,20.889,0,19980907
1998-09-08 12:00:00,"1998-09-08",1998,9,8,10.611,31.111,22.111,0,19980908
1998-09-09 12:00:00,"1998-09-09",1998,9,9,14.389,26.722,19,0,19980909
1998-09-10 12:00:00,"1998-09-10",1998,9,10,5.611,26.111,17.333,0,19980910
1998-09-11 12:00:00,"1998-09-11",1998,9,11,7.222,28.278,16.778,0,19980911
1998-09-12 12:00:00,"1998-09-12",1998,9,12,8.889,29.389,19.556,0,19980912
1998-09-13 12:00:00,"1998-09-13",1998,9,13,8.889,30,20.889,0,19980913
1998-09-14 12:00:00,"1998-09-14",1998,9,14,9.389,30.611,20.333,0,19980914
1998-09-15 12:00:00,"1998-09-15",1998,9,15,10.611,32.222,20.833,0,19980915
1998-09-16 12:00:00,"1998-09-16",1998,9,16,10,32.778,23.722,0.254,19980916
1998-09-17 12:00:00,"1998-09-17",1998,9,17,8.889,32.222,19.778,0,19980917
1998-09-18 12:00:00,"1998-09-18",1998,9,18,8.278,29.389,15.833,0,19980918
1998-09-19 12:00:00,"1998-09-19",1998,9,19,5.611,22.222,13.833,0,19980919
1998-09-20 12:00:00,"1998-09-20",1998,9,20,5,23.278,15.333,0,19980920
1998-09-21 12:00:00,"1998-09-21",1998,9,21,5,25,13.389,1.27,19980921
1998-09-22 12:00:00,"1998-09-22",1998,9,22,4.389,25,14.389,0,19980922
1998-09-23 12:00:00,"1998-09-23",1998,9,23,5,26.111,14.444,0,19980923
1998-09-24 12:00:00,"1998-09-24",1998,9,24,5,26.722,15.333,0,19980924
1998-09-25 12:00:00,"1998-09-25",1998,9,25,6.722,24.389,15.889,0,19980925
1998-09-26 12:00:00,"1998-09-26",1998,9,26,8.278,22.778,15.222,0,19980926
1998-09-27 12:00:00,"1998-09-27",1998,9,27,5,25,13.944,0,19980927
1998-09-28 12:00:00,"1998-09-28",1998,9,28,4.389,25.611,14.167,0,19980928
1998-09-29 12:00:00,"1998-09-29",1998,9,29,6.111,26.722,15.167,0,19980929
1998-09-30 12:00:00,"1998-09-30",1998,9,30,5,27.222,15.833,0,19980930
1998-10-01 12:00:00,"1998-10-01",1998,10,1,6.111,27.778,14.944,0,19981001
1998-10-02 12:00:00,"1998-10-02",1998,10,2,6.111,25.611,14.556,0,19981002
1998-10-03 12:00:00,"1998-10-03",1998,10,3,-1.722,16.722,7.111,0,19981003
1998-10-04 12:00:00,"1998-10-04",1998,10,4,-1.111,17.778,7.5,0,19981004
1998-10-05 12:00:00,"1998-10-05",1998,10,5,1.722,19.389,9.389,0,19981005
1998-10-06 12:00:00,"1998-10-06",1998,10,6,3.278,22.222,11.222,0,19981006
1998-10-07 12:00:00,"1998-10-07",1998,10,7,8.278,22.778,14.056,0,19981007
1998-10-08 12:00:00,"1998-10-08",1998,10,8,7.778,22.778,14.889,0,19981008
1998-10-09 12:00:00,"1998-10-09",1998,10,9,1.111,17.222,8.556,4.064,19981009
1998-10-10 12:00:00,"1998-10-10",1998,10,10,-1.111,16.111,6.833,0,19981010
1998-10-11 12:00:00,"1998-10-11",1998,10,11,-1.722,16.111,6.444,0,19981011
1998-10-12 12:00:00,"1998-10-12",1998,10,12,6.722,15.611,10.333,0,19981012
1998-10-13 12:00:00,"1998-10-13",1998,10,13,6.722,19.389,11.444,0,19981013
1998-10-14 12:00:00,"1998-10-14",1998,10,14,0.611,17.222,9.056,0,19981014
1998-10-15 12:00:00,"1998-10-15",1998,10,15,-1.722,15,6.833,0,19981015
1998-10-16 12:00:00,"1998-10-16",1998,10,16,-3.278,15.611,6.111,0,19981016
1998-10-17 12:00:00,"1998-10-17",1998,10,17,1.722,15,7,0,19981017
1998-10-18 12:00:00,"1998-10-18",1998,10,18,-2.222,15.611,8.389,0,19981018
1998-10-19 12:00:00,"1998-10-19",1998,10,19,-3.278,16.722,4.833,0,19981019
1998-10-20 12:00:00,"1998-10-20",1998,10,20,-1.722,17.778,6.389,0,19981020
1998-10-21 12:00:00,"1998-10-21",1998,10,21,-1.111,18.889,6.778,0,19981021
1998-10-22 12:00:00,"1998-10-22",1998,10,22,-2.222,19.389,6.556,0,19981022
1998-10-23 12:00:00,"1998-10-23",1998,10,23,-2.778,18.278,5.944,0,19981023
1998-10-24 12:00:00,"1998-10-24",1998,10,24,-3.278,18.278,8.389,0,19981024
1998-10-25 12:00:00,"1998-10-25",1998,10,25,1.722,18.278,8.333,0.254,19981025
1998-10-26 12:00:00,"1998-10-26",1998,10,26,1.722,18.889,9.056,0,19981026
1998-10-27 12:00:00,"1998-10-27",1998,10,27,0.611,17.222,8.278,0,19981027
1998-10-28 12:00:00,"1998-10-28",1998,10,28,0.611,17.778,9.5,0.508,19981028
1998-10-29 12:00:00,"1998-10-29",1998,10,29,-4.389,12.222,4.167,0,19981029
1998-10-30 12:00:00,"1998-10-30",1998,10,30,-6.722,11.722,1,0,19981030
1998-10-31 12:00:00,"1998-10-31",1998,10,31,-7.222,10.611,3.5,0,19981031
1998-11-01 12:00:00,"1998-11-01",1998,11,1,-3.889,11.722,3.778,0,19981101
1998-11-02 12:00:00,"1998-11-02",1998,11,2,-4.389,11.722,4.167,0,19981102
1998-11-03 12:00:00,"1998-11-03",1998,11,3,-1.722,11.111,5.389,0,19981103
1998-11-04 12:00:00,"1998-11-04",1998,11,4,5.611,10,7.167,0.254,19981104
1998-11-05 12:00:00,"1998-11-05",1998,11,5,6.722,11.722,8.278,1.524,19981105
1998-11-06 12:00:00,"1998-11-06",1998,11,6,-5.611,11.111,2.056,0.254,19981106
1998-11-07 12:00:00,"1998-11-07",1998,11,7,2.222,9,4.889,0,19981107
1998-11-08 12:00:00,"1998-11-08",1998,11,8,-0.611,11.111,5.556,0.762,19981108
1998-11-09 12:00:00,"1998-11-09",1998,11,9,-4.389,11.111,2.556,0,19981109
1998-11-10 12:00:00,"1998-11-10",1998,11,10,-6.111,8.889,1,0,19981110
1998-11-11 12:00:00,"1998-11-11",1998,11,11,-2.222,10.611,3.944,0,19981111
1998-11-12 12:00:00,"1998-11-12",1998,11,12,-3.278,11.111,1.778,0,19981112
1998-11-13 12:00:00,"1998-11-13",1998,11,13,6.722,16.722,12.167,0,19981113
1998-11-14 12:00:00,"1998-11-14",1998,11,14,6.111,17.222,9.556,0,19981114
1998-11-15 12:00:00,"1998-11-15",1998,11,15,8.889,18.278,12.333,0.254,19981115
1998-11-16 12:00:00,"1998-11-16",1998,11,16,-1.722,15,6.944,0,19981116
1998-11-17 12:00:00,"1998-11-17",1998,11,17,4.389,11.111,6.611,0.254,19981117
1998-11-18 12:00:00,"1998-11-18",1998,11,18,-1.722,11.722,4.556,0,19981118
1998-11-19 12:00:00,"1998-11-19",1998,11,19,-7.222,8.278,-0.389,0,19981119
1998-11-20 12:00:00,"1998-11-20",1998,11,20,-1.722,12.778,4.389,0,19981120
1998-11-21 12:00:00,"1998-11-21",1998,11,21,6.722,11.722,8.722,1.016,19981121
1998-11-22 12:00:00,"1998-11-22",1998,11,22,-0.611,10,6.056,2.54,19981122
1998-11-23 12:00:00,"1998-11-23",1998,11,23,-0.611,10.611,3.389,0,19981123
1998-11-24 12:00:00,"1998-11-24",1998,11,24,2.778,9.389,6.333,4.318,19981124
1998-11-25 12:00:00,"1998-11-25",1998,11,25,5.611,13.889,8.611,0,19981125
1998-11-26 12:00:00,"1998-11-26",1998,11,26,5.611,14.389,10.833,0.508,19981126
1998-11-27 12:00:00,"1998-11-27",1998,11,27,-1.722,10,3.611,0.254,19981127
1998-11-28 12:00:00,"1998-11-28",1998,11,28,-2.778,7.778,1.722,0,19981128
1998-11-29 12:00:00,"1998-11-29",1998,11,29,-2.778,8.278,1.333,0,19981129
1998-11-30 12:00:00,"1998-11-30",1998,11,30,-3.889,6.111,-0.278,0.508,19981130
1998-12-01 12:00:00,"1998-12-01",1998,12,1,-1,6.111,1.333,8.89,19981201
1998-12-02 12:00:00,"1998-12-02",1998,12,2,-1.111,7.778,6.278,2.286,19981202
1998-12-03 12:00:00,"1998-12-03",1998,12,3,-6.722,6.111,-0.5,0.762,19981203
1998-12-04 12:00:00,"1998-12-04",1998,12,4,-7.222,6.111,-2.889,0,19981204
1998-12-05 12:00:00,"1998-12-05",1998,12,5,-8.278,5,-4.222,0,19981205
1998-12-06 12:00:00,"1998-12-06",1998,12,6,-8.278,1.722,-3.333,0,19981206
1998-12-07 12:00:00,"1998-12-07",1998,12,7,-2.222,6.111,0.167,0,19981207
1998-12-08 12:00:00,"1998-12-08",1998,12,8,-4.389,7.778,1.444,0,19981208
1998-12-09 12:00:00,"1998-12-09",1998,12,9,-6.111,8.278,-0.778,0,19981209
1998-12-10 12:00:00,"1998-12-10",1998,12,10,-4.389,5,-1.167,0,19981210
1998-12-11 12:00:00,"1998-12-11",1998,12,11,-4.389,3.278,-0.333,0,19981211
1998-12-12 12:00:00,"1998-12-12",1998,12,12,0.611,7,2.167,0,19981212
1998-12-13 12:00:00,"1998-12-13",1998,12,13,3,10,5.389,4.572,19981213
1998-12-14 12:00:00,"1998-12-14",1998,12,14,-1.722,8.278,4.333,0,19981214
1998-12-15 12:00:00,"1998-12-15",1998,12,15,-3.889,5.611,-0.389,0,19981215
1998-12-16 12:00:00,"1998-12-16",1998,12,16,-4.389,7.222,0.5,0,19981216
1998-12-17 12:00:00,"1998-12-17",1998,12,17,-5.611,12.222,-0.222,0,19981217
1998-12-18 12:00:00,"1998-12-18",1998,12,18,-6.111,12.778,1.167,0,19981218
1998-12-19 12:00:00,"1998-12-19",1998,12,19,-7.222,1.111,-4.611,0,19981219
1998-12-20 12:00:00,"1998-12-20",1998,12,20,-12.222,-7.222,-9.611,0,19981220
1998-12-21 12:00:00,"1998-12-21",1998,12,21,-18.278,-7.222,-13.722,0,19981221
1998-12-22 12:00:00,"1998-12-22",1998,12,22,-19.389,-7.778,-14.278,0,19981222
1998-12-23 12:00:00,"1998-12-23",1998,12,23,-19.389,-7.778,-13.556,0,19981223
1998-12-24 12:00:00,"1998-12-24",1998,12,24,-10,-7,-9.111,0.508,19981224
1998-12-25 12:00:00,"1998-12-25",1998,12,25,-10,-3,-7,0.254,19981225
1998-12-26 12:00:00,"1998-12-26",1998,12,26,-3,8.889,2.722,1.016,19981226
1998-12-27 12:00:00,"1998-12-27",1998,12,27,-3.889,6.722,0,0,19981227
1998-12-28 12:00:00,"1998-12-28",1998,12,28,1.722,11.722,7.222,7.62,19981228
1998-12-29 12:00:00,"1998-12-29",1998,12,29,1.722,15,5.611,0.762,19981229
1998-12-30 12:00:00,"1998-12-30",1998,12,30,-0.611,13.889,6.333,0,19981230
1998-12-31 12:00:00,"1998-12-31",1998,12,31,2.778,11.111,5.889,0,19981231
1999-01-01 12:00:00,"1999-01-01",1999,1,1,-1.722,10,3.056,0,19990101
1999-01-02 12:00:00,"1999-01-02",1999,1,2,-5,6.111,-0.444,0,19990102
1999-01-03 12:00:00,"1999-01-03",1999,1,3,-7.778,4.389,-3.333,0,19990103
1999-01-04 12:00:00,"1999-01-04",1999,1,4,-7.778,3.278,-2.944,0,19990104
1999-01-05 12:00:00,"1999-01-05",1999,1,5,-7,0,-3,0,19990105
1999-01-06 12:00:00,"1999-01-06",1999,1,6,-3,5.611,-0.056,0,19990106
1999-01-07 12:00:00,"1999-01-07",1999,1,7,-3.889,10.611,0.056,0,19990107
1999-01-08 12:00:00,"1999-01-08",1999,1,8,-5,11.111,1.278,0,19990108
1999-01-09 12:00:00,"1999-01-09",1999,1,9,-3.889,7.222,0,0,19990109
1999-01-10 12:00:00,"1999-01-10",1999,1,10,0,6.722,2.667,0,19990110
1999-01-11 12:00:00,"1999-01-11",1999,1,11,-4.389,7.222,-0.556,0,19990111
1999-01-12 12:00:00,"1999-01-12",1999,1,12,-3.278,10,0.333,0,19990112
1999-01-13 12:00:00,"1999-01-13",1999,1,13,-4.389,8.278,0.278,0,19990113
1999-01-14 12:00:00,"1999-01-14",1999,1,14,-1.111,15.611,3.611,0,19990114
1999-01-15 12:00:00,"1999-01-15",1999,1,15,-2.778,12.778,5.444,0,19990115
1999-01-16 12:00:00,"1999-01-16",1999,1,16,-3.278,9.389,4.167,5.588,19990116
1999-01-17 12:00:00,"1999-01-17",1999,1,17,-3.889,7.778,-0.722,1.778,19990117
1999-01-18 12:00:00,"1999-01-18",1999,1,18,-2.222,8.278,1.222,9.144,19990118
1999-01-19 12:00:00,"1999-01-19",1999,1,19,-2.778,9.389,5.944,0,19990119
1999-01-20 12:00:00,"1999-01-20",1999,1,20,-3,6.722,1,1.778,19990120
1999-01-21 12:00:00,"1999-01-21",1999,1,21,0.611,7.778,2.722,4.826,19990121
1999-01-22 12:00:00,"1999-01-22",1999,1,22,-1.722,8.278,0.944,0,19990122
1999-01-23 12:00:00,"1999-01-23",1999,1,23,-1.111,2.778,0.389,13.462,19990123
1999-01-24 12:00:00,"1999-01-24",1999,1,24,-3,2.222,0.667,0,19990124
1999-01-25 12:00:00,"1999-01-25",1999,1,25,-5,1.722,-2.056,0,19990125
1999-01-26 12:00:00,"1999-01-26",1999,1,26,-3.278,3.889,-0.722,0,19990126
1999-01-27 12:00:00,"1999-01-27",1999,1,27,-7.222,3.889,-2.778,0,19990127
1999-01-28 12:00:00,"1999-01-28",1999,1,28,-2.222,10,4.444,0,19990128
1999-01-29 12:00:00,"1999-01-29",1999,1,29,6.722,12.222,8.889,0,19990129
1999-01-30 12:00:00,"1999-01-30",1999,1,30,0.611,13.278,5.778,0,19990130
1999-01-31 12:00:00,"1999-01-31",1999,1,31,-3.278,10,1.778,0,19990131
1999-02-01 12:00:00,"1999-02-01",1999,2,1,-3.278,8.278,3.833,0,19990201
1999-02-02 12:00:00,"1999-02-02",1999,2,2,5,11.111,6.778,0,19990202
1999-02-03 12:00:00,"1999-02-03",1999,2,3,-1.722,8.889,3.556,0,19990203
1999-02-04 12:00:00,"1999-02-04",1999,2,4,2.222,10,5.333,0,19990204
1999-02-05 12:00:00,"1999-02-05",1999,2,5,-4.389,8.889,1.222,0,19990205
1999-02-06 12:00:00,"1999-02-06",1999,2,6,-1.111,7.778,2.722,0,19990206
1999-02-07 12:00:00,"1999-02-07",1999,2,7,3.278,8.889,5.889,10.414,19990207
1999-02-08 12:00:00,"1999-02-08",1999,2,8,0.611,6.722,2.778,0.508,19990208
1999-02-09 12:00:00,"1999-02-09",1999,2,9,-3.278,5.611,0.389,0,19990209
1999-02-10 12:00:00,"1999-02-10",1999,2,10,-7.778,6.111,-1.389,0,19990210
1999-02-11 12:00:00,"1999-02-11",1999,2,11,-7.778,6.111,-1.333,0,19990211
1999-02-12 12:00:00,"1999-02-12",1999,2,12,-3.278,6.111,0.944,0,19990212
1999-02-13 12:00:00,"1999-02-13",1999,2,13,-2.778,8.889,1.5,0,19990213
1999-02-14 12:00:00,"1999-02-14",1999,2,14,-2.778,9.389,2.889,0,19990214
1999-02-15 12:00:00,"1999-02-15",1999,2,15,-4.389,10,1,0,19990215
1999-02-16 12:00:00,"1999-02-16",1999,2,16,-5,7.778,3.056,1.016,19990216
1999-02-17 12:00:00,"1999-02-17",1999,2,17,-1.722,8.889,3.5,3.302,19990217
1999-02-18 12:00:00,"1999-02-18",1999,2,18,-2.222,10,1.556,0,19990218
1999-02-19 12:00:00,"1999-02-19",1999,2,19,-0.611,10.611,3.611,10.668,19990219
1999-02-20 12:00:00,"1999-02-20",1999,2,20,-2.778,8.889,2.167,0,19990220
1999-02-21 12:00:00,"1999-02-21",1999,2,21,0.611,8.889,3.833,1.524,19990221
1999-02-22 12:00:00,"1999-02-22",1999,2,22,2.778,13,6.056,0.254,19990222
1999-02-23 12:00:00,"1999-02-23",1999,2,23,1.111,12.222,6.556,0,19990223
1999-02-24 12:00:00,"1999-02-24",1999,2,24,7.778,13.889,10.833,0,19990224
1999-02-25 12:00:00,"1999-02-25",1999,2,25,2.222,13.278,8.556,0,19990225
1999-02-26 12:00:00,"1999-02-26",1999,2,26,-3.889,10.611,3.111,0,19990226
1999-02-27 12:00:00,"1999-02-27",1999,2,27,-5,8.889,1.944,0.254,19990227
1999-02-28 12:00:00,"1999-02-28",1999,2,28,1.722,12.778,4.278,6.35,19990228
1999-03-01 12:00:00,"1999-03-01",1999,3,1,-2.222,11.722,5.056,0.254,19990301
1999-03-02 12:00:00,"1999-03-02",1999,3,2,-3.889,11.111,1.722,0,19990302
1999-03-03 12:00:00,"1999-03-03",1999,3,3,2.778,9.389,5.167,0.508,19990303
1999-03-04 12:00:00,"1999-03-04",1999,3,4,-2.778,9.389,2.389,0,19990304
1999-03-05 12:00:00,"1999-03-05",1999,3,5,-6.111,7.778,0.889,0,19990305
1999-03-06 12:00:00,"1999-03-06",1999,3,6,-6.722,8.278,0.778,0,19990306
1999-03-07 12:00:00,"1999-03-07",1999,3,7,-5.611,10,2.278,0,19990307
1999-03-08 12:00:00,"1999-03-08",1999,3,8,-6.111,10,2.111,0,19990308
1999-03-09 12:00:00,"1999-03-09",1999,3,9,-0.611,11,3.722,0.254,19990309
1999-03-10 12:00:00,"1999-03-10",1999,3,10,-3.889,10,3.722,0,19990310
1999-03-11 12:00:00,"1999-03-11",1999,3,11,-5,11.111,3.333,0,19990311
1999-03-12 12:00:00,"1999-03-12",1999,3,12,-5,11.111,4.667,0,19990312
1999-03-13 12:00:00,"1999-03-13",1999,3,13,3.278,12.778,7.944,0,19990313
1999-03-14 12:00:00,"1999-03-14",1999,3,14,3.889,14.389,8.667,0,19990314
1999-03-15 12:00:00,"1999-03-15",1999,3,15,-3.278,13.889,5.611,0,19990315
1999-03-16 12:00:00,"1999-03-16",1999,3,16,-2.778,10.611,4.833,0,19990316
